sep=,
DeviceTag:,15,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
StartTime:,2023-07-14 13:21:32.000 +0900,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
140, 56430365, -9.562402725219727, -79.58821868896484, -84.07398986816406, 9.523824691772461, -0.3948597311973572, -0.33551931381225586, -33.6733512878418, 191.7764892578125, -40.97595977783203, 
141, 56447032, -4.254745006561279, -75.05168914794922, -90.47850036621094, 9.217751502990723, -0.5407483577728271, 0.29682859778404236, -56.56437683105469, 281.53045654296875, -51.04841613769531, 
142, 56463699, -2.7038016319274902, -67.34593200683594, -93.78886413574219, 9.957793235778809, 0.9513610601425171, -0.5740664601325989, -95.11034393310547, 466.8857727050781, -35.88103103637695, 
143, 56480366, -3.081425428390503, -55.03541946411133, -94.10232543945312, 6.460519790649414, -0.25998416543006897, -2.4975461959838867, -38.98511505126953, 740.0601806640625, 28.318105697631836, 
144, 56497033, -0.4904891848564148, -37.68058776855469, -94.59518432617188, 1.115620732307434, -1.5223169326782227, 2.4127256870269775, 132.8647918701172, 1043.7198486328125, 12.088425636291504, 
145, 56513700, 0.5469232201576233, -16.307472229003906, -96.29916381835938, -1.2043014764785767, -3.4399571418762207, -1.364231824874878, 14.923795700073242, 1284.384765625, -92.22471618652344, 
146, 56530367, 0.2038487046957016, -2.405489921569824, -96.57795715332031, -7.028044700622559, 7.106907844543457, 2.8384737968444824, -23.004640579223633, 836.0845336914062, -21.98564910888672, 
147, 56547034, 0.1668148636817932, -1.7153304815292358, -97.20018005371094, -4.838406562805176, -3.0266661643981934, 16.117345809936523, -3.7483463287353516, 42.92115783691406, -37.454803466796875, 
148, 56563701, 0.13976983726024628, -1.7230404615402222, -97.32311248779297, -0.32923078536987305, -0.522266149520874, 9.070789337158203, -1.8595848083496094, 0.7656084895133972, -7.4042229652404785, 
149, 56580368, 0.1533052921295166, -1.7190200090408325, -97.31723022460938, 0.16450071334838867, 0.006853574421256781, 9.129396438598633, 0.8393346071243286, 1.4379675388336182, 0.3189229667186737, 
150, 56597035, 0.16795174777507782, -1.7028026580810547, -97.30669403076172, 0.17411190271377563, 0.05642442777752876, 9.185881614685059, 0.9196304678916931, 2.1536121368408203, 0.5921080112457275, 
151, 56613702, 0.12899735569953918, -1.650432825088501, -97.30477142333984, 0.17802496254444122, 0.06568282097578049, 9.188786506652832, -2.310034990310669, 4.305398464202881, 0.06862282752990723, 
152, 56630369, 0.06435143202543259, -1.571564793586731, -97.33729553222656, 0.009690415114164352, 0.026565510779619217, 9.21373462677002, -3.908306121826172, 5.877455711364746, -1.999340295791626, 
153, 56647036, 0.08182678371667862, -1.5078456401824951, -98.06395721435547, -0.1680237352848053, 0.09531491249799728, 9.224618911743164, -0.10100436210632324, 4.890233993530273, -43.63175964355469, 
154, 56663703, 0.09397640079259872, -1.4698545932769775, -98.85248565673828, -0.5784050226211548, 0.10745227336883545, 9.18019962310791, -0.4884892702102661, 3.2945940494537354, -47.3441047668457, 
155, 56680370, 0.07805011421442032, -1.3811722993850708, -99.7800064086914, 0.8837240934371948, 0.300244003534317, 9.232423782348633, -2.3408472537994385, 6.262470245361328, -55.6912727355957, 
156, 56697037, -0.06136384606361389, -1.264056921005249, -99.21978759765625, 1.2157875299453735, 0.18447653949260712, 9.142327308654785, -7.603470802307129, 8.092592239379883, 33.553009033203125, 
157, 56713704, -0.04017467424273491, -1.3471697568893433, -97.52291107177734, 0.1640755534172058, -0.36513766646385193, 9.124649047851562, 3.585005760192871, -3.9556028842926025, 101.7315673828125, 
158, 56730371, 0.03357362002134323, -1.396672248840332, -96.80194091796875, -0.8632335066795349, -0.27846989035606384, 9.296625137329102, 5.49400520324707, -1.8644375801086426, 43.19635009765625, 
159, 56747038, 0.03821029141545296, -1.4115835428237915, -96.81890106201172, 0.11112388968467712, -0.03126200661063194, 9.116095542907715, 0.3080887198448181, 0.1334613710641861, -1.0701626539230347, 
160, 56763705, 0.04196125268936157, -1.4271552562713623, -96.81434631347656, 0.07947047799825668, 0.03156718239188194, 9.177974700927734, 0.29154297709465027, 0.07962348312139511, 0.21836745738983154, 
161, 56780372, 0.03992285951972008, -1.4417568445205688, -96.80902862548828, 0.06931762397289276, 0.021839898079633713, 9.19617748260498, -0.05402998998761177, 0.12139778584241867, 0.2621651887893677, 
162, 56797039, 0.04057838395237923, -1.4562777280807495, -96.80278778076172, 0.07891599088907242, 0.017855828627943993, 9.170390129089355, 0.11029469966888428, 0.10791271179914474, 0.3163488507270813, 
163, 56813706, 0.03878325596451759, -1.4696096181869507, -96.79725646972656, 0.10255131870508194, 0.033362437039613724, 9.196099281311035, -0.03581935912370682, 0.16250616312026978, 0.27164188027381897, 
164, 56830373, 0.0379728265106678, -1.4833359718322754, -96.7922592163086, 0.08184865862131119, 0.02459000051021576, 9.192458152770996, 0.023608505725860596, 0.12356207519769669, 0.23705196380615234, 
165, 56847040, 0.037144288420677185, -1.4961788654327393, -96.78620910644531, 0.06351340562105179, 0.012047994881868362, 9.182308197021484, 0.024517754092812538, 0.15963754057884216, 0.30049458146095276, 
166, 56863707, 0.03638870641589165, -1.5090104341506958, -96.77961730957031, 0.08421610295772552, 0.015352657996118069, 9.182190895080566, 0.031471606343984604, 0.1430405229330063, 0.3293857276439667, 
167, 56880374, 0.03588918596506119, -1.522263765335083, -96.7728500366211, 0.07290098816156387, 0.03366999328136444, 9.19636344909668, 0.048363182693719864, 0.10085640102624893, 0.3396948277950287, 
168, 56897041, 0.03475796431303024, -1.534645676612854, -96.766357421875, 0.0860399678349495, 0.016933342441916466, 9.201435089111328, 0.010814961977303028, 0.1372520476579666, 0.32191959023475647, 
169, 56913708, 0.03370026871562004, -1.549974799156189, -96.76152801513672, 0.0915544256567955, 0.01654021441936493, 9.177567481994629, 0.013145716860890388, -0.056552838534116745, 0.22112083435058594, 
170, 56930375, 0.03360682353377342, -1.5624114274978638, -96.75580596923828, 0.09711886942386627, 0.0032326066866517067, 9.163540840148926, 0.07368133217096329, 0.1023547574877739, 0.27155226469039917, 
171, 56947042, 0.03332260996103287, -1.5746562480926514, -96.74994659423828, 0.08419822156429291, -0.004867217969149351, 9.171737670898438, 0.0644095316529274, 0.09825672209262848, 0.2806703448295593, 
172, 56963709, 0.03382240980863571, -1.5876232385635376, -96.74271392822266, 0.10782622545957565, 0.007452815771102905, 9.158942222595215, 0.11508424580097198, 0.03846387192606926, 0.3621571660041809, 
173, 56980376, 0.0336349792778492, -1.6026986837387085, -96.73739624023438, 0.1149357259273529, 0.04673745483160019, 9.1650972366333, 0.07209333777427673, -0.10193853825330734, 0.24459487199783325, 
174, 56997043, 0.03152095153927803, -1.6162490844726562, -96.7313232421875, 0.08117976039648056, 0.010953851975500584, 9.275519371032715, -0.04359281063079834, -0.023281943053007126, 0.2897116243839264, 
175, 57013710, 0.029863394796848297, -1.6242306232452393, -96.72630310058594, 0.03620552271604538, -0.02783004567027092, 9.247714042663574, -0.01584145426750183, 0.2941298186779022, 0.22630740702152252, 
176, 57030377, 0.029312610626220703, -1.6369199752807617, -96.72036743164062, 0.06044505536556244, -0.002492616418749094, 9.129849433898926, 0.05340888351202011, -0.007338038645684719, 0.2788134813308716, 
177, 57047044, 0.028785735368728638, -1.6489053964614868, -96.71428680419922, 0.1057557538151741, -0.00821449514478445, 9.074421882629395, 0.0567641407251358, 0.018037743866443634, 0.28571605682373047, 
178, 57063711, 0.027287760749459267, -1.6561647653579712, -96.70918273925781, 0.09493042528629303, 0.005020995158702135, 9.243240356445312, -7.427683449350297E-4, 0.2882901430130005, 0.22788259387016296, 
179, 57080378, 0.027910636737942696, -1.668026089668274, -96.70382690429688, 0.11346232891082764, 0.025151465088129044, 9.23613452911377, 0.1264307051897049, -0.0025228511076420546, 0.2404712438583374, 
180, 57097045, 0.028355326503515244, -1.6800583600997925, -96.69766998291016, 0.1013568639755249, 0.049959614872932434, 9.211040496826172, 0.11805533617734909, -0.026790881529450417, 0.2884182035923004, 
181, 57113712, 0.027145620435476303, -1.6889256238937378, -96.69121551513672, 0.04153764620423317, -0.0022244008723646402, 9.100688934326172, 0.017026042565703392, 0.15007120370864868, 0.30455419421195984, 
182, 57130379, 0.025885066017508507, -1.6972993612289429, -96.68569946289062, 0.04569320008158684, 0.007899842225015163, 9.198817253112793, 0.013184135779738426, 0.16245494782924652, 0.24900025129318237, 
183, 57147046, 0.02676873654127121, -1.7087124586105347, -96.67980194091797, 0.10895988345146179, 0.03729984164237976, 9.274840354919434, 0.14379610121250153, -0.03736892715096474, 0.27079662680625916, 
184, 57163713, 0.02651972509920597, -1.7183915376663208, -96.67288970947266, 0.11066215485334396, 0.04945894703269005, 9.153252601623535, 0.07579438388347626, 0.05476635321974754, 0.3308200240135193, 
185, 57180380, 0.024519288912415504, -1.7267078161239624, -96.66838836669922, 0.07536499202251434, 0.02742593362927437, 9.100024223327637, -0.035307105630636215, 0.12280648201704025, 0.18563443422317505, 
186, 57197047, 0.023819148540496826, -1.7354542016983032, -96.66350555419922, 0.0674043521285057, 0.004534631036221981, 9.190326690673828, 0.042651545256376266, 0.08295312523841858, 0.20748205482959747, 
187, 57213714, 0.022871602326631546, -1.7437633275985718, -96.65740966796875, 0.056893881410360336, 0.0010907432297244668, 9.241631507873535, 0.030984964221715927, 0.09446604549884796, 0.2798635959625244, 
188, 57230381, 0.02240373007953167, -1.7525349855422974, -96.65165710449219, 0.06426087021827698, -0.007560102269053459, 9.1809720993042, 0.05891561880707741, 0.05020729452371597, 0.2602314352989197, 
189, 57247048, 0.0217332374304533, -1.7605881690979004, -96.6457748413086, 0.09312085807323456, 0.012523878365755081, 9.152719497680664, 0.048401594161987305, 0.07917524874210358, 0.2647136449813843, 
190, 57263715, 0.01974148117005825, -1.7669744491577148, -96.63993072509766, 0.11847617477178574, 0.031756721436977386, 9.20139217376709, -0.0313115268945694, 0.16587425768375397, 0.26490578055381775, 
191, 57280382, 0.019448723644018173, -1.7737399339675903, -96.63296508789062, 0.07808291167020798, -0.004581121727824211, 9.234936714172363, 0.07163231819868088, 0.13130991160869598, 0.3299363851547241, 
192, 57297049, 0.0200919508934021, -1.7810790538787842, -96.62620544433594, 0.07729256898164749, -5.078214453533292E-4, 9.180073738098145, 0.1282619833946228, 0.08416973799467087, 0.317680686712265, 
193, 57313716, 0.019176926463842392, -1.7875820398330688, -96.6196517944336, 0.0911611020565033, -0.005071062128990889, 9.13134479522705, 0.03444267809391022, 0.11968173831701279, 0.3058220446109772, 
194, 57330383, 0.017175130546092987, -1.7934362888336182, -96.61310577392578, 0.09185488522052765, 0.02120690979063511, 9.187673568725586, -0.030555952340364456, 0.1465366631746292, 0.30292779207229614, 
195, 57347050, 0.01647171936929226, -1.8005908727645874, -96.60758209228516, 0.07362695783376694, 0.01699771359562874, 9.239020347595215, 0.04536649212241173, 0.056482404470443726, 0.24286599457263947, 
196, 57363717, 0.01681116595864296, -1.8077555894851685, -96.60179901123047, 0.10067738592624664, 0.025058483704924583, 9.2004976272583, 0.10750290751457214, 0.04233139008283615, 0.25837454199790955, 
197, 57380384, 0.015163283795118332, -1.8118349313735962, -96.59577178955078, 0.07070163637399673, 0.0017949568573385477, 9.157259941101074, -0.01272951066493988, 0.21533235907554626, 0.2719620168209076, 
198, 57397051, 0.0140090212225914, -1.815665364265442, -96.5889663696289, 0.06035207584500313, -0.0065015447326004505, 9.165436744689941, 0.018601223826408386, 0.21748384833335876, 0.3167586922645569, 
199, 57413718, 0.014293933287262917, -1.8201637268066406, -96.58245086669922, 0.07402391731739044, 2.25301060709171E-4, 9.212152481079102, 0.1052105724811554, 0.16443994641304016, 0.3010837137699127, 
200, 57430385, 0.011614995077252388, -1.828858494758606, -96.57830810546875, 0.08927670121192932, 0.028198717162013054, 9.105399131774902, -0.07799067348241806, -0.10055546462535858, 0.15779344737529755, 
201, 57447052, 0.013112043030560017, -1.8352844715118408, -96.57356262207031, 0.10559109598398209, 0.0063263108022511005, 9.198284149169922, 0.17332755029201508, 0.024556174874305725, 0.1949574500322342, 
202, 57463719, 0.013242542743682861, -1.8378218412399292, -96.56814575195312, 0.09179756045341492, 0.019522210583090782, 9.294757843017578, 0.09158461540937424, 0.24756596982479095, 0.2338247448205948, 
203, 57480386, 0.013731621205806732, -1.8425886631011963, -96.56185913085938, 0.07678084075450897, 0.0017162773292511702, 9.235952377319336, 0.11445676535367966, 0.10212423652410507, 0.28631797432899475, 
204, 57497053, 0.013107433915138245, -1.846855878829956, -96.554931640625, 0.06606685370206833, 0.009630726650357246, 9.1189603805542, 0.048516858369112015, 0.12015556544065475, 0.32403266429901123, 
205, 57513720, 0.012044703587889671, -1.850769281387329, -96.54901885986328, 0.09549188613891602, 0.027790706604719162, 9.145613670349121, 0.01947205327451229, 0.12932491302490234, 0.26190903782844543, 
206, 57530387, 0.010555188171565533, -1.855557918548584, -96.54298400878906, 0.0953059270977974, 0.024740202352404594, 9.205085754394531, -0.0069026220589876175, 0.0668555498123169, 0.27132171392440796, 
207, 57547054, 0.009474514052271843, -1.859676718711853, -96.53753662109375, 0.08178070932626724, 0.012784941121935844, 9.240687370300293, 0.01546366699039936, 0.09737307578325272, 0.23584814369678497, 
208, 57563721, 0.010140398517251015, -1.862891674041748, -96.53125, 0.06728651374578476, 3.077599103562534E-4, 9.19661808013916, 0.12083430588245392, 0.13969804346561432, 0.2866765260696411, 
209, 57580388, 0.009485011920332909, -1.866269826889038, -96.5237808227539, 0.08670148998498917, -0.006938059348613024, 9.133153915405273, 0.04377850517630577, 0.11907985061407089, 0.35639432072639465, 
210, 57597055, 0.008410196751356125, -1.869247555732727, -96.51801300048828, 0.08865056931972504, -0.010446447879076004, 9.205411911010742, 0.014746510423719883, 0.13279543817043304, 0.253648966550827, 
211, 57613722, 0.00708487955853343, -1.8734019994735718, -96.51119232177734, 0.09461571276187897, -4.291448858566582E-4, 9.197307586669922, 0.0031439587473869324, 0.051423896104097366, 0.31846192479133606, 
212, 57630389, 0.005673705600202084, -1.8777494430541992, -96.50440979003906, 0.10477929562330246, 1.0371000826125965E-4, 9.10201644897461, -0.002740558935329318, 0.03139476478099823, 0.31495293974876404, 
213, 57647056, 0.0037334347143769264, -1.8833884000778198, -96.50006103515625, 0.1077725812792778, 0.03190692141652107, 9.200540542602539, -0.0396740697324276, -0.05537465959787369, 0.16810254752635956, 
214, 57663723, 0.003633819054812193, -1.8880367279052734, -96.49370574951172, 0.06332032382488251, 0.0035940883681178093, 9.24247932434082, 0.07365571707487106, -0.004981669597327709, 0.2903647720813751, 
215, 57680390, 0.0030991786625236273, -1.8909176588058472, -96.48772430419922, 0.07438141107559204, 0.02266933210194111, 9.206109046936035, 0.045750681310892105, 0.09034239500761032, 0.2672621011734009, 
216, 57697057, 0.0033737109042704105, -1.891994595527649, -96.48120880126953, 0.09733019024133682, 0.037046223878860474, 9.167739868164062, 0.09459409862756729, 0.1892586201429367, 0.2988169491291046, 
217, 57713724, 0.0027834351640194654, -1.8943376541137695, -96.4760513305664, 0.10062016546726227, 0.01716579496860504, 9.175596237182617, 0.03836141899228096, 0.10455743968486786, 0.218418687582016, 
218, 57730391, 0.0027836535591632128, -1.896816611289978, -96.47105407714844, 0.10495080798864365, 0.015130742453038692, 9.2130708694458, 0.07178599387407303, 0.08762744814157486, 0.20905724167823792, 
219, 57747058, 0.0017101939301937819, -1.899500846862793, -96.4653549194336, 0.08135870099067688, -0.007395771332085133, 9.189940452575684, 0.007831081748008728, 0.0677776038646698, 0.25052422285079956, 
220, 57763725, 8.0576614709571E-4, -1.902998685836792, -96.45927429199219, 0.07938102632761002, -0.013779154978692532, 9.143142700195312, 0.019753795117139816, 0.009688004851341248, 0.2764955163002014, 
221, 57780392, -1.6978123312583193E-5, -1.9046106338500977, -96.45336151123047, 0.08110123127698898, 0.013138985261321068, 9.178407669067383, 0.023621313273906708, 0.11421343684196472, 0.26420140266418457, 
222, 57797059, -1.1863347754115239E-4, -1.9064016342163086, -96.44678497314453, 0.09423663467168808, 0.013446539640426636, 9.195719718933105, 0.06758551299571991, 0.09433797001838684, 0.305437833070755, 
223, 57813726, 3.2728322548791766E-4, -1.9070366621017456, -96.44058990478516, 0.09344643354415894, 0.012363173998892307, 9.20119571685791, 0.09921719133853912, 0.15528340637683868, 0.2810417711734772, 
224, 57830393, 0.002043144777417183, -1.9072259664535522, -96.43377685546875, 0.08932320028543472, -0.011232578195631504, 9.175164222717285, 0.17505639791488647, 0.17463380098342896, 0.32007548213005066, 
225, 57847060, 0.0017500309040769935, -1.9068095684051514, -96.42688751220703, 0.08394073694944382, 0.00989178940653801, 9.170071601867676, 0.05515054240822792, 0.20257721841335297, 0.3238917887210846, 
226, 57863727, 0.01065282803028822, -1.9152055978775024, -96.42367553710938, 0.07555811107158661, 0.1067354828119278, 9.22037410736084, 0.5994076728820801, -0.33360540866851807, 0.10355855524539948, 
227, 57880394, -0.003238337580114603, -1.9043933153152466, -96.4239501953125, 0.118108831346035, -0.05738174170255661, 9.187871932983398, -0.7808158993721008, 0.8099567890167236, -0.10457663983106613, 
228, 57897061, -0.0025302825961261988, -1.9095104932785034, -96.4183578491211, 0.056396789848804474, 0.01447291113436222, 9.173100471496582, 0.10956472158432007, -0.15155035257339478, 0.24573463201522827, 
229, 57913728, -0.0034937700256705284, -1.910884141921997, -96.41112518310547, 0.08528182655572891, 0.021983057260513306, 9.18676471710205, 0.01107108872383833, 0.0641149953007698, 0.3442794978618622, 
230, 57930395, -0.005218069534748793, -1.910204529762268, -96.4029541015625, 0.08714501559734344, -0.0016128694405779243, 9.195494651794434, -0.03321966901421547, 0.18011489510536194, 0.4027276635169983, 
231, 57947062, -0.005833661183714867, -1.909497618675232, -96.3958511352539, 0.07808291167020798, 9.584235376678407E-4, 9.209338188171387, 0.02984519489109516, 0.17430081963539124, 0.33781227469444275, 
232, 57963729, -0.006397256162017584, -1.910691261291504, -96.38829803466797, 0.09422948956489563, 0.003197129350155592, 9.182709693908691, 0.034532319754362106, 0.05275575444102287, 0.3648592531681061, 
233, 57980396, -0.006832816172391176, -1.9114352464675903, -96.38130950927734, 0.08920849114656448, 0.009305291809141636, 9.186518669128418, 0.03951399400830269, 0.0729769915342331, 0.33101212978363037, 
234, 57997063, -0.01003230456262827, -1.9130120277404785, -96.37529754638672, 0.08644050359725952, 0.005553849972784519, 9.191957473754883, -0.1282299906015396, 0.01580943912267685, 0.2726791799068451, 
235, 58013730, -0.01065078005194664, -1.9125983715057373, -96.36939239501953, 0.0584280751645565, 0.011093394830822945, 9.206899642944336, 0.02613135613501072, 0.12951700389385223, 0.26763349771499634, 
236, 58030397, -0.012616200372576714, -1.913804054260254, -96.36290740966797, 0.0491655208170414, 0.020663395524024963, 9.211712837219238, -0.054644692689180374, 0.023211508989334106, 0.3024667799472809, 
237, 58047064, -0.012734832242131233, -1.912990689277649, -96.35626983642578, 0.06190772354602814, 0.016697311773896217, 9.179509162902832, 0.054920028895139694, 0.13700874149799347, 0.31496578454971313, 
238, 58063731, -0.013261483982205391, -1.913939356803894, -96.35060119628906, 0.10156434774398804, 0.029950793832540512, 9.184061050415039, 0.027373570948839188, 0.023595700040459633, 0.25335440039634705, 
239, 58080398, -0.01356839295476675, -1.9163488149642944, -96.34410858154297, 0.09723695367574692, 0.028373846784234047, 9.195966720581055, 0.0407433956861496, -0.06937199085950851, 0.3039010763168335, 
240, 58097065, -0.013905907981097698, -1.9142816066741943, -96.33808135986328, 0.08400510996580124, 0.022358447313308716, 9.184036254882812, 0.03654291480779648, 0.19420185685157776, 0.27649545669555664, 
241, 58113732, -0.014228818006813526, -1.9144783020019531, -96.33154296875, 0.06708607077598572, 0.013768398202955723, 9.20322322845459, 0.03796442225575447, 0.051321446895599365, 0.3100353181362152, 
242, 58130399, -0.015162404626607895, -1.9140828847885132, -96.32525634765625, 0.07417409867048264, 0.012409679591655731, 9.202232360839844, -0.001664825133047998, 0.08081445842981339, 0.29213201999664307, 
243, 58147066, -0.015312869101762772, -1.9150779247283936, -96.31889343261719, 0.08635110408067703, 0.006970027927309275, 9.195655822753906, 0.04605802893638611, -0.009515116922557354, 0.29781803488731384, 
244, 58163733, -0.015051903203129768, -1.9154083728790283, -96.31416320800781, 0.10594871640205383, 0.009076413698494434, 9.177252769470215, 0.06601032614707947, 0.025298941880464554, 0.2001568228006363, 
245, 58180400, -0.015166038647294044, -1.9138469696044922, -96.30815124511719, 0.09029565751552582, 0.02731507085263729, 9.174005508422852, 0.046301357448101044, 0.13348697125911713, 0.2783908247947693, 
246, 58197067, -0.015803806483745575, -1.9112005233764648, -96.30192565917969, 0.07872305065393448, 0.01175856962800026, 9.194865226745605, 0.012607851065695286, 0.19357438385486603, 0.28731685876846313, 
247, 58213734, -0.01729576848447323, -1.9116551876068115, -96.29608917236328, 0.0735374391078949, 0.00839336309581995, 9.191178321838379, -0.038905687630176544, 0.0020938380621373653, 0.2615632712841034, 
248, 58230401, -0.01799485646188259, -1.9114230871200562, -96.29060363769531, 0.07174944877624512, 0.004910132382065058, 9.18563461303711, 0.005974162369966507, 0.03769548609852791, 0.2435319423675537, 
249, 58247068, -0.018094368278980255, -1.9106764793395996, -96.28414154052734, 0.07961338758468628, 0.03345164656639099, 9.191585540771484, 0.04448285326361656, 0.06236051395535469, 0.3059500753879547, 
250, 58263735, -0.01879924163222313, -1.9118088483810425, -96.27800750732422, 0.09093937277793884, 0.03376297280192375, 9.17778205871582, 0.005948548670858145, -0.054849594831466675, 0.2858313024044037, 
251, 58280402, -0.0191192664206028, -1.911786675453186, -96.27101135253906, 0.08351874351501465, 0.03628062456846237, 9.168712615966797, 0.028218792751431465, 0.008817171677947044, 0.3386959433555603, 
252, 58297069, -0.01826661266386509, -1.9112963676452637, -96.26435852050781, 0.06818396598100662, 0.006816251203417778, 9.237875938415527, 0.09743710607290268, 0.032521720975637436, 0.3205237090587616, 
253, 58313736, -0.01912776567041874, -1.9074119329452515, -96.25817108154297, 0.07453888654708862, 0.007928451523184776, 9.203973770141602, -0.007427682168781757, 0.2309689074754715, 0.29265710711479187, 
254, 58330403, -0.019046813249588013, -1.9067707061767578, -96.25110626220703, 0.07624116539955139, 0.006594526115804911, 9.11329174041748, 0.050463419407606125, 0.030575158074498177, 0.34465086460113525, 
255, 58347070, -0.01984146423637867, -1.9054609537124634, -96.2442626953125, 0.09571003913879395, 1.6092932492028922E-4, 9.23392105102539, -0.003393682651221752, 0.06609997898340225, 0.3284892737865448, 
256, 58363737, -0.019411645829677582, -1.903663158416748, -96.23844146728516, 0.0860830694437027, -4.503439995460212E-4, 9.204670906066895, 0.06814899295568466, 0.09048327058553696, 0.27712303400039673, 
257, 58380404, -0.020150138065218925, -1.9037564992904663, -96.23284149169922, 0.10695362836122513, -0.011762145906686783, 9.209835052490234, -0.0028558161575347185, -0.02616337314248085, 0.26285675168037415, 
258, 58397071, -0.021159090101718903, -1.901505947113037, -96.22651672363281, 0.09218031913042068, 0.0040732999332249165, 9.185481071472168, -0.0170836690813303, 0.10985926538705826, 0.2981894314289093, 
259, 58413738, -0.022244179621338844, -1.9006584882736206, -96.22074890136719, 0.07363774627447128, 0.02143930271267891, 9.17125129699707, -0.023141073063015938, 0.022865736857056618, 0.26582780480384827, 
260, 58430405, -0.021725201979279518, -1.8987443447113037, -96.21577453613281, 0.08421579003334045, 0.03302590548992157, 9.197035789489746, 0.07035168260335922, 0.08136514574289322, 0.22224780917167664, 
261, 58447072, -0.021328071132302284, -1.8974716663360596, -96.21060943603516, 0.07436379045248032, 0.03620561584830284, 9.2273588180542, 0.0621684305369854, 0.03923225402832031, 0.23847344517707825, 
262, 58463739, -0.021710429340600967, -1.895456314086914, -96.20443725585938, 0.06606324017047882, 0.02898849919438362, 9.171422958374023, 0.015181927010416985, 0.07935453951358795, 0.293694406747818, 
263, 58480406, -0.021416669711470604, -1.8948379755020142, -96.19981384277344, 0.084598608314991, 0.01297808438539505, 9.172861099243164, 0.05506089702248573, -0.009515116922557354, 0.2736908793449402, 
264, 58497073, -0.021103136241436005, -1.8924044370651245, -96.19261169433594, 0.08211687207221985, 0.009029923006892204, 9.192036628723145, 0.05652083083987236, 0.09638699144124985, 0.3336118161678314, 
265, 58513740, -0.02176491916179657, -1.8899602890014648, -96.1874771118164, 0.09552407264709473, -1.966913987416774E-4, 9.21010684967041, -0.005327441263943911, 0.09313417226076126, 0.24737384915351868, 
266, 58530407, -0.02251771278679371, -1.8890875577926636, -96.18233489990234, 0.10742568969726562, 9.40542493481189E-4, 9.206391334533691, -0.009617567993700504, -0.004789574537426233, 0.2605772018432617, 
267, 58547074, -0.02318003959953785, -1.8879859447479248, -96.17579650878906, 0.08747760951519012, 3.218586425646208E-5, 9.16345500946045, -0.00645440025255084, 0.006524835247546434, 0.25651758909225464, 
268, 58563741, -0.024276424199342728, -1.8860037326812744, -96.16845703125, 0.07783620804548264, 0.011783509515225887, 9.18844985961914, -0.029198475182056427, 0.05621347203850746, 0.3275671899318695, 
269, 58580408, -0.024618295952677727, -1.8826936483383179, -96.16217041015625, 0.07729614526033401, 0.012927989475429058, 9.217774391174316, 0.014362320303916931, 0.13148918747901917, 0.2983047068119049, 
270, 58597075, -0.02366332896053791, -1.8799103498458862, -96.1556396484375, 0.0828106552362442, 0.027415204793214798, 9.217083930969238, 0.09477338194847107, 0.09634856879711151, 0.365896612405777, 
271, 58613742, -0.022901495918631554, -1.8747844696044922, -96.14913177490234, 0.09078190475702286, 0.023105498403310776, 9.193144798278809, 0.07943138480186462, 0.23381194472312927, 0.3140949606895447, 
272, 58630409, -0.02223963290452957, -1.8706610202789307, -96.14385223388672, 0.07888755947351456, 0.013603892177343369, 9.205862045288086, 0.06871246546506882, 0.16990825533866882, 0.21972493827342987, 
273, 58647076, -0.0210262481123209, -1.8659504652023315, -96.13861846923828, 0.08755971491336823, 0.006469072308391333, 9.1901216506958, 0.10426289588212967, 0.20246198773384094, 0.274740993976593, 
274, 58663743, -0.02037113346159458, -1.8631635904312134, -96.13044738769531, 0.07969208061695099, -3.184340603183955E-4, 9.182723999023438, 0.07088954746723175, 0.08441305160522461, 0.35005515813827515, 
275, 58680410, -0.019576242193579674, -1.860155463218689, -96.12567138671875, 0.0678156167268753, 0.020809950307011604, 9.197808265686035, 0.0783812552690506, 0.09387694299221039, 0.26133275032043457, 
276, 58697077, -0.019011136144399643, -1.8564821481704712, -96.1188735961914, 0.09594964236021042, 0.0195976160466671, 9.202199935913086, 0.06424305588006973, 0.13105377554893494, 0.307345986366272, 
277, 58713744, -0.018591254949569702, -1.8537023067474365, -96.11306762695312, 0.0914902463555336, 0.02649274654686451, 9.183114051818848, 0.05334484949707985, 0.07401429116725922, 0.2727944552898407, 
278, 58730411, -0.018526963889598846, -1.8523142337799072, -96.10706329345703, 0.0650869756937027, 0.01838170550763607, 9.11719036102295, 0.028602981939911842, -0.010859783738851547, 0.2321983128786087, 
279, 58747078, -0.018584586679935455, -1.8493103981018066, -96.10004425048828, 0.08224564790725708, 0.019086362794041634, 9.324960708618164, 0.026400288566946983, 0.0823640301823616, 0.3451118767261505, 
280, 58763745, -0.017749866470694542, -1.8447201251983643, -96.09481048583984, 0.0791378915309906, 0.007327648811042309, 9.239618301391602, 0.07646030932664871, 0.17403188347816467, 0.26537954807281494, 
281, 58780412, -0.016700657084584236, -1.8433117866516113, -96.08528900146484, 0.09395411610603333, 0.00202413322404027, 9.183586120605469, 0.08279944956302643, -0.0174934733659029, 0.26692911982536316, 
