sep=,
DeviceTag:,15,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Inertial Mode - Rate quantities,,,,,,,,,,,,,,,,,
StartTime:,2023-07-20 15:10:55.577 +0900,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
17, 334489189, 12.141117095947266, 3.384031295776367, 4.156450271606445, -55.89241027832031, 72.0217056274414, -184.71701049804688
18, 334505856, 11.191435813903809, 1.60501229763031, 5.760195255279541, -84.74356079101562, 88.56328582763672, 12.371307373046875
19, 334522523, 7.985621452331543, 0.793502151966095, 3.5088815689086914, -92.36702728271484, 74.3045654296875, 37.396732330322266
20, 334539190, 8.343149185180664, 2.6787796020507812, 2.240110158920288, -65.57115936279297, 140.20462036132812, 147.275634765625
21, 334555857, 9.896846771240234, -1.3203204870224, 8.80302619934082, -72.61959838867188, 185.96055603027344, 346.7265930175781
22, 334572524, 6.921046257019043, -4.06682014465332, 7.791499614715576, -43.3089599609375, -17.995023727416992, 475.5533447265625
23, 334589191, 5.716372489929199, -5.860795974731445, 6.294110298156738, -62.49474334716797, -73.94278717041016, 390.2557067871094
24, 334605858, 7.24893045425415, -5.499542236328125, 4.556836128234863, -27.384843826293945, -61.18310546875, 305.0050354003906
25, 334622525, 4.418598175048828, -5.255444049835205, 4.173060894012451, 30.743078231811523, -139.8153839111328, 260.7676086425781
26, 334639192, 5.5388875007629395, -2.836707592010498, 4.411344528198242, 79.21184539794922, -116.89122772216797, 323.2224426269531
27, 334655859, 5.205087661743164, -5.22903299331665, 3.3931667804718018, 101.83853149414062, -73.37590026855469, 421.19317626953125
28, 334672526, 3.4624340534210205, -7.902414798736572, 2.2796928882598877, 68.45147705078125, 79.50215148925781, 330.4698791503906
29, 334689193, 1.3045557737350464, -10.422891616821289, 7.864030361175537, 37.88313674926758, 137.3348846435547, 140.5605010986328
30, 334705860, 3.1949572563171387, -8.626129150390625, 8.946731567382812, -21.34433937072754, -208.2402801513672, 35.48826217651367
31, 334722527, 3.3981988430023193, -6.386654853820801, 5.309038162231445, -87.3550796508789, -61.27903747558594, 98.85607147216797
32, 334739194, 3.983043909072876, -7.182803630828857, 3.895437240600586, -89.26243591308594, -30.66547393798828, 135.55360412597656
33, 334755861, 4.824710369110107, -8.205830574035645, 4.394661903381348, -80.15393829345703, 41.12254333496094, 238.7589569091797
34, 334772528, 4.353940486907959, -7.9741339683532715, 2.4518930912017822, -100.92311096191406, 45.118263244628906, 293.4720458984375
35, 334789195, 0.17062708735466003, -8.843350410461426, 4.704757213592529, -97.33665466308594, 73.00652313232422, 353.63702392578125
36, 334805862, -2.1086325645446777, -8.468955993652344, 5.979621887207031, -76.47787475585938, 146.00738525390625, 470.09002685546875
37, 334822529, -1.0221309661865234, -10.183626174926758, 3.5703482627868652, -89.99376678466797, 82.708740234375, 432.22747802734375
38, 334839196, -0.41680094599723816, -10.153189659118652, 3.4015092849731445, -20.692007064819336, 62.468875885009766, 283.2654724121094
39, 334855863, -0.19559459388256073, -8.707818031311035, 2.0865249633789062, 126.46409606933594, 40.01845169067383, 267.53057861328125
40, 334872530, -1.8559038639068604, -7.664127826690674, 3.516275644302368, 110.5903091430664, 9.043495178222656, 191.77981567382812
41, 334889197, -4.12354850769043, -8.222630500793457, 4.259294033050537, 1.3994735479354858, -27.465328216552734, 123.25128173828125
42, 334905864, -3.6347455978393555, -7.417633533477783, 2.7904746532440186, -13.314847946166992, -41.72013854980469, 73.3426284790039
43, 334922531, -4.640926361083984, -7.615471363067627, 4.252993106842041, 120.18838500976562, -5.225461959838867, 58.72933578491211
44, 334939198, -4.278995990753174, -7.123895645141602, 4.134940147399902, 105.60103607177734, -26.438228607177734, 44.366004943847656
45, 334955865, -3.6345627307891846, -7.575933456420898, 5.1364898681640625, 79.00395965576172, -69.99801635742188, 30.895414352416992
46, 334972532, -2.8987972736358643, -7.121265888214111, 4.3470354080200195, 63.55449295043945, -64.48474884033203, 27.583744049072266
47, 334989199, -2.9388654232025146, -7.356177806854248, 4.0930094718933105, 47.7545166015625, -5.262078762054443, 101.01831817626953
48, 335005866, -2.124302864074707, -7.682376861572266, 6.761997699737549, -29.53855323791504, 33.904258728027344, 184.53799438476562
49, 335022533, -3.554424524307251, -6.5871686935424805, 7.833863258361816, -187.8485565185547, 142.46832275390625, 145.40689086914062
50, 335039200, -5.4529547691345215, -7.645834922790527, 2.4207167625427246, -171.6921844482422, 162.5021209716797, 166.01028442382812
51, 335055867, -5.62466287612915, -7.457486152648926, 3.175429105758667, -89.38999938964844, 67.84068298339844, 55.43798065185547
52, 335072534, -5.247758388519287, -6.900418758392334, 3.9225776195526123, -77.92092895507812, 45.50469970703125, 83.56713104248047
53, 335089201, -6.106356620788574, -7.004377365112305, 1.1280373334884644, -80.2033462524414, -19.893980026245117, 148.27679443359375
54, 335105868, -5.929688453674316, -6.420217037200928, 2.085663080215454, 0.5252054929733276, -60.53813171386719, 162.25003051757812
55, 335122535, -5.7922749519348145, -6.080181121826172, 3.4688384532928467, -0.7698422074317932, -64.61202239990234, 141.2779998779297
56, 335139202, -5.59637975692749, -5.635443687438965, 3.9664034843444824, -52.623077392578125, -52.06669998168945, 171.51239013671875
57, 335155869, -7.198399543762207, -5.991673469543457, 4.859210014343262, -115.15560913085938, -28.284650802612305, 159.23072814941406
58, 335172536, -9.556594848632812, -5.945494174957275, 2.3788022994995117, -82.86859130859375, -32.14396286010742, 97.98359680175781
59, 335189203, -8.650760650634766, -5.961109161376953, 2.3764359951019287, 18.101652145385742, -69.32368469238281, -8.070902824401855
60, 335205870, -7.377594470977783, -5.482122898101807, 3.7265350818634033, 27.363140106201172, -97.10086059570312, -3.6367499828338623
61, 335222537, -6.689474582672119, -5.293889045715332, 3.0341711044311523, 31.68682289123535, -104.37288665771484, -4.884470462799072
62, 335239204, -6.428687572479248, -4.984622478485107, 3.9820737838745117, 24.276586532592773, -95.783203125, -2.871103286743164
63, 335255871, -5.980188369750977, -5.470859527587891, 4.198930263519287, 16.728389739990234, -85.0914077758789, -8.433475494384766
64, 335272538, -5.951355457305908, -5.956800937652588, 4.307028770446777, 2.2906346321105957, -72.43561553955078, -21.986757278442383
65, 335289205, -5.787454128265381, -6.0148186683654785, 4.12304162979126, -5.974076747894287, -65.04803466796875, -37.88896179199219
66, 335305872, -5.579888820648193, -5.558756351470947, 4.658390522003174, 7.731696605682373, -67.75987243652344, -68.18486785888672
67, 335322539, -6.669616222381592, -4.9360198974609375, 4.933332443237305, 2.016697883605957, -59.95064926147461, -72.54594421386719
68, 335339206, -5.168977737426758, -5.446968078613281, 4.314456939697266, -44.30582046508789, -35.943092346191406, -58.53079605102539
69, 335355873, -4.8867878913879395, -6.137294292449951, 3.929109811782837, -49.71232604980469, -20.570022583007812, -69.89376068115234
70, 335372540, -5.081769943237305, -6.809981822967529, 3.946425199508667, -0.2773256301879883, -27.704570770263672, -59.025272369384766
71, 335389207, -4.43858003616333, -6.338814735412598, 5.5063371658325195, 37.41261291503906, -33.964881896972656, -85.15648651123047
72, 335405874, -3.7277843952178955, -7.228471755981445, 4.679022312164307, 41.925960540771484, -41.93215560913086, -85.80905151367188
73, 335422541, -4.342175006866455, -7.428598880767822, 4.602500915527344, 40.079734802246094, -39.600807189941406, -89.25395965576172
74, 335439208, -4.055482387542725, -6.001887798309326, 5.01042366027832, 39.86531066894531, -4.602785110473633, -109.91565704345703
75, 335455875, -4.456378936767578, -6.2847185134887695, 6.091601848602295, -4.752379894256592, 19.806758880615234, -111.03370666503906
76, 335472542, -4.482447624206543, -6.734004020690918, 4.865271091461182, 1.6527889966964722, 6.041729927062988, -75.82148742675781
77, 335489209, -4.578810691833496, -7.034585475921631, 4.37905740737915, 22.443035125732422, -1.4035521745681763, -49.375282287597656
78, 335505876, -3.7335543632507324, -6.586228847503662, 4.875517845153809, 26.48246955871582, -5.593446254730225, -37.55528259277344
79, 335522543, -3.6844699382781982, -7.04000997543335, 5.060194492340088, 30.515684127807617, 2.21240234375, -17.413469314575195
80, 335539210, -4.585423469543457, -6.743336200714111, 5.581434726715088, 33.11076354980469, 12.355175018310547, -14.629510879516602
81, 335555877, -3.8121519088745117, -7.681579113006592, 5.877350330352783, -32.112979888916016, 10.794729232788086, -41.854469299316406
82, 335572544, -2.0070993900299072, -7.413896083831787, 4.643706321716309, -36.39616394042969, 36.596588134765625, -39.370147705078125
83, 335589211, -2.597107172012329, -6.365326881408691, 5.144804954528809, -44.89216613769531, 44.48469543457031, -16.468891143798828
84, 335605878, -3.1738383769989014, -6.665874004364014, 4.241249084472656, -34.01663589477539, 57.80776596069336, -10.440302848815918
85, 335622545, -3.974822521209717, -6.6918463706970215, 3.9545257091522217, -13.180830001831055, 53.855674743652344, -14.28882122039795
86, 335639212, -5.751316547393799, -7.726316928863525, 3.1760833263397217, -14.840741157531738, 21.77257537841797, -23.897790908813477
87, 335655879, -4.220911502838135, -7.757287979125977, 4.427777290344238, 1.5472217798233032, 10.547209739685059, -41.39397430419922
88, 335672546, -2.9447548389434814, -7.014369487762451, 5.6582489013671875, 4.845667839050293, -7.7495856285095215, -43.69327163696289
89, 335689213, -2.5493838787078857, -6.44223690032959, 4.988652229309082, 47.36066818237305, -19.616092681884766, -31.433801651000977
90, 335705880, -1.7798982858657837, -6.573476791381836, 5.8428215980529785, 43.018310546875, -23.989013671875, -16.578346252441406
91, 335722547, -2.667602777481079, -5.700284957885742, 5.992963790893555, 20.873090744018555, -25.57210922241211, -2.0750205516815186
92, 335739214, -3.7888309955596924, -7.7257866859436035, 3.4237918853759766, -12.196451187133789, -27.138004302978516, 10.79201889038086
93, 335755881, -3.717170476913452, -8.275544166564941, 4.528754234313965, 20.886430740356445, -4.087194442749023, -14.430316925048828
94, 335772548, -3.7358455657958984, -8.13791561126709, 5.847543716430664, 18.692991256713867, -19.42996597290039, -26.00543212890625
95, 335789215, -3.597440004348755, -7.537103652954102, 5.095015048980713, 51.21303939819336, -24.52316665649414, -41.601409912109375
96, 335805882, -3.3783552646636963, -7.257226943969727, 5.301918983459473, 56.7403678894043, -20.04096031188965, -34.918418884277344
97, 335822549, -3.6971395015716553, -7.39408016204834, 5.449899673461914, 28.981159210205078, -31.566225051879883, -28.507080078125
98, 335839216, -2.3419203758239746, -7.013141632080078, 5.564357280731201, 17.611955642700195, -28.771015167236328, -19.53217124938965
99, 335855883, -1.9827789068222046, -7.332847595214844, 6.237572193145752, 29.571304321289062, -23.2805118560791, -18.892465591430664
100, 335872550, -1.6359553337097168, -7.046166896820068, 6.794979572296143, 45.21036911010742, -15.928094863891602, -16.711544036865234
101, 335889217, -1.6452910900115967, -6.832509994506836, 5.874242305755615, 44.3234977722168, 3.6915156841278076, -13.254030227661133
102, 335905884, -2.188307046890259, -7.043134689331055, 5.169036865234375, 42.86402130126953, 33.01682662963867, -15.943188667297363
103, 335922551, -2.6743719577789307, -7.0663604736328125, 5.499594688415527, 53.494895935058594, 48.304073333740234, 6.0437798500061035
104, 335939218, -2.9988853931427, -6.7648468017578125, 5.978932857513428, 45.6143913269043, 32.11549377441406, 14.439143180847168
105, 335955885, -3.323599100112915, -6.235074520111084, 6.480245113372803, 49.027984619140625, 21.902620315551758, 1.6920497417449951
106, 335972552, -3.0447440147399902, -6.164752960205078, 5.922370433807373, 71.5986328125, 13.087199211120605, 0.011519525200128555
107, 335989219, -2.7480902671813965, -5.815107345581055, 5.6203227043151855, 95.73773956298828, 20.379871368408203, -18.245086669921875
108, 336005886, -2.6438636779785156, -6.056788921356201, 5.349122524261475, 125.60171508789062, 30.521711349487305, -21.65778350830078
109, 336022553, -2.7490739822387695, -5.833411693572998, 5.661134243011475, 132.99549865722656, 47.22035598754883, -26.761837005615234
110, 336039220, -3.1755595207214355, -5.971559047698975, 6.438626289367676, 138.15426635742188, 46.68621063232422, -36.01780319213867
111, 336055887, -3.8176891803741455, -5.576883792877197, 6.418790817260742, 120.61463928222656, 43.62116622924805, -28.169031143188477
112, 336072554, -4.482133388519287, -2.8515748977661133, 8.171048164367676, 77.17596435546875, 9.623560905456543, -36.25116729736328
113, 336089221, -2.1836163997650146, -6.557642459869385, 7.740187644958496, 109.90401458740234, 23.396568298339844, -33.04610061645508
114, 336105888, -3.4048995971679688, -4.950146675109863, 7.660898208618164, 62.39376449584961, 8.670086860656738, -26.53891944885254
115, 336122555, -2.8230984210968018, -4.666508197784424, 7.043238639831543, 58.81416702270508, 12.573978424072266, -27.166038513183594
116, 336139222, -2.9672391414642334, -4.650313377380371, 7.313750267028809, 61.1740837097168, 19.21006202697754, -23.91746711730957
117, 336155889, -3.0668272972106934, -4.829054832458496, 8.080273628234863, 47.28593444824219, 14.785420417785645, -20.351837158203125
118, 336172556, -2.969052314758301, -5.094330310821533, 7.795022964477539, 10.55728816986084, -9.905092239379883, -5.612348556518555
119, 336189223, -2.944356918334961, -5.828007698059082, 8.318756103515625, -5.110519886016846, -38.204994201660156, 61.71377944946289
120, 336205890, -2.3131613731384277, -4.701172828674316, 8.416690826416016, -59.21355438232422, -26.75861167907715, 30.456199645996094
121, 336222557, -3.261974334716797, -2.720115900039673, 7.888332843780518, -9.982751846313477, -13.466887474060059, 2.234191417694092
122, 336239224, -3.005836009979248, -4.17623233795166, 7.805933475494385, 32.13984680175781, 3.377722978591919, -18.681365966796875
123, 336255891, -2.7199182510375977, -4.609968662261963, 7.684720039367676, 43.346370697021484, 20.40302085876465, -19.397319793701172
124, 336272558, -2.329449415206909, -5.141919136047363, 7.642695426940918, 35.64246368408203, 26.431533813476562, -8.295391082763672
125, 336289225, -3.197472333908081, -4.299685001373291, 7.755959987640381, 20.354387283325195, 15.421344757080078, -0.2726990282535553
126, 336305892, -3.9664433002471924, -3.688141107559204, 7.885769844055176, 11.935419082641602, -1.9643075466156006, -66.265380859375
127, 336322559, -3.550478458404541, -4.187810897827148, 8.080056190490723, 2.426124095916748, -17.9552001953125, -18.402793884277344
128, 336339226, -3.459001302719116, -3.861961841583252, 7.996543884277344, 19.85934829711914, -3.7173476219177246, -47.94782638549805
129, 336355893, -2.5364043712615967, -4.6438446044921875, 7.34018087387085, 24.47041130065918, 13.110269546508789, -46.58055114746094
130, 336372560, -3.358820676803589, -3.9931845664978027, 7.7351508140563965, -0.7660258412361145, 5.062402725219727, -20.002254486083984
131, 336389227, -2.567915439605713, -4.450139999389648, 7.723397254943848, -14.605019569396973, -5.522600173950195, -23.847196578979492
132, 336405894, -2.7010183334350586, -4.580981254577637, 7.482144832611084, -27.875282287597656, -11.971378326416016, -18.90228271484375
133, 336422561, -2.3146004676818848, -4.723249435424805, 7.443382740020752, -32.995086669921875, -10.942458152770996, -7.979415416717529
134, 336439228, -2.1167991161346436, -4.9113569259643555, 7.774189472198486, -19.48946189880371, -1.5046329498291016, -2.901334047317505
135, 336455895, -2.0825817584991455, -5.037678241729736, 8.134142875671387, -13.198567390441895, 6.129488945007324, 3.640047788619995
136, 336472562, -2.4771881103515625, -4.663965225219727, 8.241485595703125, -12.51788330078125, 7.404438495635986, 4.272425651550293
137, 336489229, -2.6207473278045654, -4.548712730407715, 7.958868503570557, -7.262035846710205, 8.130486488342285, 3.2228217124938965
138, 336505896, -2.795722007751465, -4.547523021697998, 7.713137149810791, -4.309081077575684, 7.525422096252441, 1.3084121942520142
139, 336522563, -2.7675352096557617, -4.552504539489746, 7.401339530944824, -1.4814387559890747, 5.4937005043029785, -1.5633608102798462
140, 336539230, -2.602358102798462, -4.514891147613525, 7.271264553070068, 3.3170955181121826, 10.175653457641602, -1.630966067314148
141, 336555897, -2.6683785915374756, -4.381614685058594, 7.118113994598389, 15.844550132751465, 15.374467849731445, -4.75042200088501
142, 336572564, -2.8249356746673584, -4.356969833374023, 7.320493698120117, 15.994793891906738, 14.459309577941895, -5.793090343475342
143, 336589231, -2.8515708446502686, -4.484676837921143, 7.278658866882324, 9.58722972869873, 5.21714973449707, -7.217764854431152
144, 336605898, -2.6270322799682617, -4.715075969696045, 7.347352981567383, -0.8661704659461975, -4.638960361480713, -4.5645551681518555
145, 336622565, -2.40397310256958, -4.8535614013671875, 7.407390117645264, -6.026989936828613, -7.485044956207275, -0.84641033411026
146, 336639232, -2.572521448135376, -4.753258228302002, 7.20018196105957, -4.395203113555908, -2.8831958770751953, 1.51923668384552
147, 336655899, -2.769273042678833, -4.645169734954834, 7.178473472595215, 1.9966826438903809, 1.2910271883010864, 2.5691137313842773
148, 336672566, -2.9183263778686523, -4.563106060028076, 7.614088535308838, 2.924976348876953, 0.9571913480758667, 1.7472662925720215
149, 336689233, -2.9197731018066406, -4.649901390075684, 7.7992634773254395, 2.7654800415039062, -0.718103289604187, 0.04489906504750252
150, 336705900, -2.851372718811035, -4.693551540374756, 8.168265342712402, 1.4605258703231812, -2.062674045562744, 0.8262401223182678
151, 336722567, -2.9316842555999756, -4.598348140716553, 8.422085762023926, -0.055003270506858826, -1.5771403312683105, 0.7496132850646973
152, 336739234, -2.8887975215911865, -4.427816390991211, 8.134173393249512, 0.0500280037522316, 1.6652159690856934, -1.147832989692688
153, 336755901, -2.760270595550537, -4.408841609954834, 7.769682884216309, 0.09887143224477768, 5.802628040313721, -1.5737724304199219
154, 336772568, -2.8098528385162354, -4.358169078826904, 7.646476745605469, -0.7816612124443054, 5.875067234039307, -2.579148054122925
155, 336789235, -2.7634756565093994, -4.4187469482421875, 7.557812213897705, -2.8574557304382324, 2.9639341831207275, -3.509286403656006
156, 336805902, -2.7474796772003174, -4.529582977294922, 7.503694534301758, -5.224812030792236, 1.371681809425354, -3.799593210220337
157, 336822569, -2.7037193775177, -4.5795793533325195, 7.425499439239502, -3.06767201423645, 1.5079798698425293, -3.2914884090423584
158, 336839236, -2.824230670928955, -4.580595970153809, 7.564403533935547, 0.1275576651096344, 2.5759146213531494, -3.15075945854187
159, 336855903, -3.039219379425049, -4.53789758682251, 7.783072471618652, -0.018684465438127518, 1.3555586338043213, -5.4188408851623535
160, 336872570, -2.8869316577911377, -4.667747497558594, 7.768596649169922, -2.5031039714813232, -1.0580863952636719, -7.556784629821777
161, 336889237, -2.7222909927368164, -4.778743743896484, 7.664594650268555, -3.9906136989593506, -2.412205219268799, -6.750537395477295
162, 336905904, -2.712733030319214, -4.7204389572143555, 7.437710762023926, -2.6299757957458496, -7.683809963054955E-4, -5.101370811462402
163, 336922571, -2.6954751014709473, -4.662553787231445, 7.267497539520264, 0.018377112224698067, 1.8005216121673584, -3.7312581539154053
164, 336939238, -2.9025754928588867, -4.4995245933532715, 7.3464436531066895, -0.6631960868835449, -0.3544221520423889, -4.2393693923950195
165, 336955905, -2.8997037410736084, -4.4886908531188965, 7.49546480178833, -0.25209298729896545, -0.410968542098999, -3.737276792526245
166, 336972572, -2.675306797027588, -4.623509883880615, 7.599874019622803, 4.086179733276367, 1.5498181581497192, -5.225695610046387
167, 336989239, -2.608386754989624, -4.670464038848877, 7.704627513885498, 3.1712942123413086, 1.3121963739395142, -4.901413440704346
168, 337005906, -2.5412285327911377, -4.707220077514648, 7.70236349105835, 0.3373768925666809, -0.05807679891586304, -4.663881301879883
169, 337022573, -2.5627315044403076, -4.751931190490723, 7.599761486053467, 0.44634613394737244, 1.6836186647415161, -2.851513147354126
170, 337039240, -2.671166181564331, -4.743804454803467, 7.8565754890441895, 1.2798728942871094, 3.2868199348449707, -2.2322616577148438
171, 337055907, -2.6474015712738037, -4.753796577453613, 7.857608318328857, -1.0953912734985352, 3.107313632965088, -2.0515389442443848
172, 337072574, -2.552008867263794, -4.766434192657471, 7.729258060455322, -2.980985403060913, 3.2299985885620117, -1.5882693529129028
173, 337089241, -2.5923893451690674, -4.704344272613525, 7.25868558883667, -4.645158290863037, 2.9816832542419434, 0.5962828993797302
174, 337105908, -2.8599908351898193, -4.688271999359131, 7.551389694213867, -4.052287578582764, 6.121032238006592, 3.209137201309204
175, 337122575, -2.7277674674987793, -4.751969814300537, 7.827056884765625, -6.5498857498168945, 6.694348335266113, 2.421995162963867
176, 337139242, -2.505251884460449, -4.848386287689209, 7.632145881652832, -5.997253894805908, 7.755125045776367, 1.7016890048980713
177, 337155909, -2.723759889602661, -4.7947211265563965, 7.397336483001709, -3.319458246231079, 9.716379165649414, 1.2736238241195679
178, 337172576, -2.7927308082580566, -4.750677108764648, 7.488966941833496, -3.0222606658935547, 7.8482255935668945, 1.387472152709961
179, 337189243, -2.869504928588867, -4.679238319396973, 7.496011257171631, -2.8759217262268066, 4.905388832092285, 0.5240166187286377
180, 337205910, -2.947317123413086, -4.67976188659668, 7.340893268585205, -2.3858485221862793, 1.8865994215011597, -0.9246952533721924
181, 337222577, -3.006615161895752, -4.705425262451172, 7.312482833862305, -1.8717888593673706, -0.7185642719268799, -2.2307634353637695
182, 337239244, -2.90047550201416, -4.814150810241699, 7.478792190551758, -2.3187947273254395, -0.8260095715522766, -2.8373494148254395
183, 337255911, -2.8492178916931152, -4.832172870635986, 7.390471458435059, -0.7770637273788452, 1.1315243244171143, -2.7273430824279785
184, 337272578, -2.853537082672119, -4.798025131225586, 7.321670055389404, -0.7773582339286804, 0.7389583587646484, -2.313889741897583
185, 337289245, -2.7953014373779297, -4.831387042999268, 7.33036470413208, -1.320181131362915, 0.15738363564014435, -1.9906831979751587
186, 337305912, -2.768874406814575, -4.810332298278809, 7.379246234893799, -0.8805773854255676, 1.1371078491210938, -0.5776944756507874
187, 337322579, -2.7831947803497314, -4.75521183013916, 7.407295227050781, -1.818360686302185, 0.7426722049713135, 0.053063105791807175
188, 337339246, -2.844608783721924, -4.731081008911133, 7.453085422515869, -2.511543035507202, 0.9129839539527893, 0.3141973912715912
189, 337355913, -2.8870482444763184, -4.7618207931518555, 7.543483734130859, -2.613673686981201, 1.553820013999939, -0.1730009913444519
190, 337372580, -2.919116258621216, -4.777158737182617, 7.562282085418701, -3.0272676944732666, 2.0296976566314697, -0.7452271580696106
191, 337389247, -2.842839241027832, -4.794863700866699, 7.499017715454102, -3.7585480213165283, 1.2706266641616821, -1.047021508216858
192, 337405914, -2.706850528717041, -4.8823347091674805, 7.519202709197998, -2.5289723873138428, 1.6904575824737549, 0.8201507329940796
193, 337422581, -2.840571880340576, -4.835291862487793, 7.444887638092041, -2.6761555671691895, 1.8071485757827759, 1.3124138116836548
194, 337439248, -2.9516971111297607, -4.766884803771973, 7.29638671875, -3.1098685264587402, 2.0692691802978516, 0.840602457523346
195, 337455915, -2.904012441635132, -4.774239540100098, 7.300472259521484, -1.0517343282699585, 2.600015640258789, -0.5421696305274963
196, 337472582, -2.80705189704895, -4.863336563110352, 7.421538352966309, -0.08854309469461441, 2.3838698863983154, -0.8829978108406067
197, 337489249, -2.8102121353149414, -4.874750137329102, 7.4655585289001465, -0.7469816207885742, 2.117382764816284, 0.47886142134666443
198, 337505916, -2.8358941078186035, -4.898349761962891, 7.430434703826904, -2.2308661937713623, 0.6802796721458435, -0.48045584559440613
199, 337522583, -2.8201074600219727, -4.881947994232178, 7.382718563079834, -2.6132125854492188, 0.38403040170669556, 0.6120346784591675
200, 337539250, -2.7667393684387207, -4.900528430938721, 7.41077184677124, -3.259805202484131, -0.2307192087173462, 0.4650433659553528
201, 337555917, -2.7699716091156006, -4.878995895385742, 7.318911075592041, -3.492739677429199, 0.13923703134059906, 0.3640140891075134
202, 337572584, -2.7355356216430664, -4.912149906158447, 7.380891799926758, -2.7755839824676514, 0.3512461483478546, 1.5275861024856567
203, 337589251, -2.997328519821167, -4.759323596954346, 7.524969100952148, -0.6721925139427185, 1.1168482303619385, 1.6903166770935059
204, 337605918, -3.0786335468292236, -4.758408069610596, 7.668365478515625, 0.5376425385475159, 2.2015459537506104, -1.108453631401062
205, 337622585, -2.917253255844116, -4.9058966636657715, 7.676425457000732, -0.7712752819061279, 2.0954840183258057, -2.9466004371643066
206, 337639252, -2.78096342086792, -5.036226749420166, 7.494780540466309, -1.4915684461593628, 2.2252187728881836, -2.371211290359497
207, 337655919, -2.7371819019317627, -5.016634941101074, 7.3640618324279785, -3.7327632904052734, 0.9281018972396851, -0.6927019357681274
208, 337672586, -2.7378132343292236, -5.050687313079834, 7.24415922164917, -4.1685051918029785, -0.3937824070453644, 0.7648143768310547
209, 337689253, -2.845613718032837, -4.958485126495361, 7.127711296081543, -3.7218072414398193, -0.7085497975349426, 2.2436792850494385
210, 337705920, -2.9349403381347656, -4.9306721687316895, 7.192107200622559, -3.8848063945770264, -1.9811040163040161, 2.2957239151000977
211, 337722587, -2.8262810707092285, -4.9639177322387695, 7.126808166503906, -3.1371841430664062, -1.7671096324920654, 2.5887200832366943
212, 337739254, -2.8017096519470215, -4.8676981925964355, 7.023501873016357, -3.7162108421325684, -3.506904363632202, 3.183767795562744
