sep=,
DeviceTag:,15,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Inertial Mode - Rate quantities,,,,,,,,,,,,,,,,,
StartTime:,2023-07-20 16:10:25.154 +0900,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
635, 684012345, -8.736014366149902, 0.39124491810798645, 2.5108096599578857, 25.559288024902344, 108.75999450683594, 30.62575912475586
636, 684029012, -8.852389335632324, 0.3163219690322876, 3.4397363662719727, 18.130544662475586, 124.03190612792969, -0.9664014577865601
637, 684045679, -8.596243858337402, -0.517681360244751, 1.533530354499817, 2.745176315307617, 158.79867553710938, -2.8831064701080322
638, 684062346, -8.4450101852417, -0.7092639207839966, -0.07410198450088501, 19.24721336364746, 171.19979858398438, 24.98749351501465
639, 684079013, -8.271812438964844, -0.3804042935371399, -0.6137133836746216, 9.675093650817871, 158.9367218017578, 38.12266159057617
640, 684095680, -8.771021842956543, 0.22721004486083984, -1.39539635181427, -15.353007316589355, 138.33721923828125, 37.827430725097656
641, 684112347, -8.793610572814941, 0.4448930025100708, -1.232526183128357, -10.729130744934082, 121.31141662597656, 31.97891616821289
642, 684129014, -8.91392707824707, 0.13847383856773376, -1.6838303804397583, -6.490933418273926, 124.64490509033203, 27.773632049560547
643, 684145681, -9.002662658691406, 0.33935314416885376, -2.536475896835327, -25.88190269470215, 119.582763671875, 38.229496002197266
644, 684162348, -9.256725311279297, 1.120076298713684, -3.183152437210083, -11.15903091430664, 99.33842468261719, 41.67988204956055
645, 684179015, -9.485173225402832, 1.5121636390686035, -2.4193012714385986, 35.4407844543457, 77.87041473388672, 27.4846248626709
646, 684195682, -9.302555084228516, 0.7788447737693787, -2.072704553604126, 35.76997375488281, 74.31144714355469, 10.169500350952148
647, 684212349, -9.088072776794434, 0.18245816230773926, -2.7549896240234375, -0.6791280508041382, 74.67842102050781, 13.193573951721191
648, 684229016, -9.271830558776855, 0.746452271938324, -3.377236843109131, -40.54771423339844, 64.41915893554688, 26.97563934326172
649, 684245683, -9.456604957580566, 1.6071721315383911, -3.525437116622925, -25.419757843017578, 41.75294876098633, 24.2918701171875
650, 684262350, -9.685831069946289, 1.7674931287765503, -3.052161455154419, 21.998931884765625, 30.542423248291016, 5.78786563873291
651, 684279017, -9.485360145568848, 1.1043857336044312, -3.320526123046875, 22.9741153717041, 30.072261810302734, -4.333447456359863
652, 684295684, -9.092728614807129, 0.784310519695282, -4.09769344329834, 0.7655454874038696, 19.535186767578125, -2.0519258975982666
653, 684312351, -9.15548038482666, 0.9674665331840515, -4.077066421508789, -9.500317573547363, -8.017354965209961, -1.8985166549682617
654, 684329018, -9.43390941619873, 0.8335076570510864, -2.4230613708496094, 10.154829025268555, -20.784698486328125, -8.513076782226562
655, 684345685, -9.554155349731445, 0.2110573947429657, -1.8377774953842163, 18.057086944580078, -7.2267746925354, -3.77850604057312
656, 684362352, -9.45885944366455, 0.31955593824386597, -2.4097769260406494, -3.945099353790283, 2.9209306240081787, 6.672616004943848
657, 684379019, -9.456267356872559, 0.9202399253845215, -3.1138556003570557, -18.468353271484375, -11.191873550415039, 6.878270626068115
658, 684395686, -9.527189254760742, 1.2238798141479492, -3.049741268157959, -23.552526473999023, -24.84456443786621, -4.251328945159912
659, 684412353, -9.421520233154297, 0.9797113537788391, -2.96028995513916, -17.867408752441406, -36.646976470947266, -13.149658203125
660, 684429020, -9.150928497314453, 0.3357740044593811, -2.624176502227783, -5.732024192810059, -35.963722229003906, -14.03567886352539
661, 684445687, -8.761480331420898, 0.02189699001610279, -3.263509750366211, -31.91658592224121, -33.08571243286133, -5.397846221923828
662, 684462354, -8.386129379272461, 0.2615646421909332, -3.6309523582458496, -75.48442840576172, -31.291257858276367, 2.973595142364502
663, 684479021, -8.089932441711426, 0.30736756324768066, -4.114230632781982, -128.55442810058594, -10.929935455322266, 15.562243461608887
664, 684495688, -7.79586935043335, 0.5580633282661438, -5.630084991455078, -158.3677520751953, -27.526771545410156, 36.34027099609375
665, 684512355, -7.160699844360352, 1.5372660160064697, -6.291261196136475, -135.5380096435547, -67.49150085449219, 36.949737548828125
666, 684529022, -7.219439506530762, 2.4016501903533936, -5.1693830490112305, -50.525333404541016, -88.12579345703125, 21.535551071166992
667, 684545689, -8.072321891784668, 2.599487781524658, -4.781121253967285, -28.86705780029297, -117.63673400878906, -3.7005605697631836
668, 684562356, -8.198457717895508, 2.89237380027771, -4.250415802001953, 15.795425415039062, -196.02842712402344, -20.08124542236328
669, 684579023, -7.840378761291504, 2.7155354022979736, -0.7632031440734863, 23.21567153930664, -244.05393981933594, -48.84306335449219
670, 684595690, -7.875636577606201, 1.9690399169921875, 1.318355679512024, 17.474559783935547, -251.68197631835938, -72.06819915771484
671, 684612357, -7.3175787925720215, 0.9703930616378784, 2.3343400955200195, 38.68407440185547, -253.48594665527344, -87.9289779663086
672, 684629024, -6.233480453491211, -0.7028112411499023, 3.1851048469543457, 82.08185577392578, -244.53855895996094, -91.59149932861328
673, 684645691, -5.637304782867432, -1.9257566928863525, 4.104584693908691, 71.5855712890625, -229.3498077392578, -74.59617614746094
674, 684662358, -6.195827007293701, -1.9551721811294556, 4.607381343841553, 6.79584264755249, -241.48887634277344, -48.130855560302734
675, 684679025, -6.151936054229736, -1.2626395225524902, 5.512640476226807, -12.988632202148438, -277.75091552734375, -25.168153762817383
676, 684695692, -5.962672233581543, -0.8018243908882141, 7.531378746032715, -4.073904991149902, -281.4659118652344, -12.818926811218262
677, 684712359, -5.8414788246154785, -0.6332300305366516, 8.76976203918457, -25.68764877319336, -232.3517303466797, -18.368927001953125
678, 684729026, -5.345621109008789, -1.0171926021575928, 7.068729877471924, -65.33856201171875, -182.60736083984375, -39.41651153564453
679, 684745693, -4.8376851081848145, -1.1572484970092773, 5.2456536293029785, -82.22007751464844, -198.72459411621094, -44.31882858276367
680, 684762360, -5.064752101898193, -0.907467246055603, 7.619355201721191, -65.02274322509766, -241.04910278320312, -32.162994384765625
681, 684779027, -5.2785515785217285, -0.4128655791282654, 10.025113105773926, -40.532615661621094, -236.10488891601562, -21.50729751586914
682, 684795694, -5.169585704803467, -0.007801618427038193, 11.278656005859375, 10.409287452697754, -187.8144989013672, -22.728551864624023
683, 684812361, -4.335779190063477, -0.7915247082710266, 9.648723602294922, 23.557903289794922, -115.61042022705078, -32.48504638671875
684, 684829028, -2.766111135482788, -1.6754157543182373, 5.616119384765625, 16.092348098754883, -101.71956634521484, -33.14439392089844
685, 684845695, -1.7305407524108887, -2.170398473739624, 3.966698408126831, -10.982966423034668, -143.28668212890625, -27.88853645324707
686, 684862362, -1.6428428888320923, -1.6043357849121094, 4.0412492752075195, -49.64394760131836, -201.07432556152344, -18.008970260620117
687, 684879029, -1.72996985912323, -0.1407681256532669, 6.85296630859375, -55.194915771484375, -251.3464813232422, -16.051807403564453
688, 684895696, -1.728511929512024, 0.6587902307510376, 9.812427520751953, -12.9976806640625, -252.5810546875, -26.32535171508789
689, 684912363, -1.3178201913833618, 0.9907868504524231, 11.92546272277832, 27.84647560119629, -221.52804565429688, -40.35871124267578
690, 684929030, -0.4101467728614807, 0.817592978477478, 12.267816543579102, 41.36805725097656, -176.69927978515625, -66.90451049804688
691, 684945697, 0.8077570199966431, -0.4286508858203888, 10.84886646270752, 55.10677719116211, -151.85382080078125, -92.1304931640625
692, 684962364, 1.779470443725586, -1.6778242588043213, 10.75322151184082, 39.10386276245117, -160.97389221191406, -101.83760833740234
693, 684979031, 2.481318235397339, -2.386601686477661, 11.844656944274902, 32.25191879272461, -172.22073364257812, -89.89378356933594
694, 684995698, 2.7424569129943848, -2.414372205734253, 13.416054725646973, 31.159862518310547, -152.64178466796875, -71.27384948730469
695, 685012365, 2.6493053436279297, -2.5614278316497803, 14.314377784729004, 24.3551082611084, -101.93344116210938, -58.404544830322266
696, 685029032, 2.7685351371765137, -3.1083743572235107, 13.079185485839844, 12.872410774230957, -48.5750617980957, -40.51213073730469
697, 685045699, 2.8540303707122803, -3.105358123779297, 11.221487998962402, 3.6683225631713867, -26.20742416381836, -19.072237014770508
698, 685062366, 2.589944362640381, -2.3994028568267822, 10.27547550201416, -16.150779724121094, -21.19230842590332, -2.4075229167938232
699, 685079033, 2.2046637535095215, -1.3682979345321655, 9.530139923095703, -33.57162857055664, -24.627132415771484, 4.274574279785156
700, 685095700, 1.8060376644134521, -0.7227652072906494, 9.385306358337402, -34.21302795410156, -28.225427627563477, 3.1271722316741943
701, 685112367, 1.5957162380218506, -0.5850945711135864, 9.444652557373047, -31.530967712402344, -28.069698333740234, -0.8538559675216675
702, 685129034, 1.409942865371704, -0.6131690740585327, 9.846047401428223, -21.170612335205078, -30.43333625793457, -3.843024730682373
703, 685145701, 1.2503340244293213, -0.7137563824653625, 10.768412590026855, -4.761464595794678, -25.687223434448242, -8.196725845336914
704, 685162368, 1.2026833295822144, -0.9526881575584412, 11.18775463104248, -2.3778464794158936, -10.107394218444824, -11.062467575073242
705, 685179035, 1.513491153717041, -1.1632158756256104, 10.810014724731445, -6.125293254852295, 5.685760498046875, -8.514716148376465
706, 685195702, 1.7433090209960938, -1.1948084831237793, 10.380427360534668, -5.0467071533203125, 18.064245223999023, -7.208217144012451
707, 685212369, 1.773480772972107, -1.1662156581878662, 10.126883506774902, -7.565853595733643, 21.08667755126953, -9.901801109313965
708, 685229036, 1.9042631387710571, -1.6391068696975708, 10.315473556518555, -7.708071708679199, 22.475515365600586, -11.368366241455078
709, 685245703, 1.9247260093688965, -1.8026177883148193, 10.776091575622559, -17.681156158447266, 28.21539878845215, -3.8764586448669434
710, 685262370, 1.8645209074020386, -1.796676516532898, 10.903046607971191, -13.668885231018066, 41.36330795288086, 2.082319974899292
711, 685279037, 1.7528910636901855, -1.759232997894287, 11.088699340820312, -17.881155014038086, 50.12049865722656, 11.61894416809082
712, 685295704, 1.4762141704559326, -1.4768939018249512, 11.316394805908203, -18.255054473876953, 61.76982879638672, 15.40427303314209
713, 685312371, 1.2622641324996948, -1.3501085042953491, 11.399436950683594, 1.746490240097046, 82.90213775634766, 14.277331352233887
714, 685329038, 1.3328362703323364, -1.75978422164917, 10.776680946350098, 4.464879035949707, 110.04163360595703, 16.749919891357422
715, 685345705, 1.3375686407089233, -1.9609782695770264, 9.441912651062012, 1.4087964296340942, 122.07635498046875, 31.1289119720459
716, 685362372, 1.1123050451278687, -1.695380687713623, 8.639004707336426, -5.373822212219238, 111.78840637207031, 38.07536315917969
717, 685379039, 0.616020679473877, -1.4846704006195068, 8.403773307800293, -5.330440998077393, 97.15813446044922, 31.050207138061523
718, 685395706, -0.0035329237580299377, -1.406380295753479, 9.166607856750488, -4.65630578994751, 86.98158264160156, 24.974327087402344
719, 685412373, -0.4216710925102234, -1.4317137002944946, 10.21063232421875, -4.322101593017578, 85.88301849365234, 28.773237228393555
720, 685429040, -0.6262213587760925, -1.4212661981582642, 10.737039566040039, 2.645528554916382, 92.15145874023438, 31.82377815246582
721, 685445707, -0.6844425201416016, -1.298160195350647, 10.71894645690918, 18.98598861694336, 100.84237670898438, 35.272647857666016
722, 685462374, -0.5866588354110718, -1.2281941175460815, 10.614701271057129, 51.887413024902344, 110.18815612792969, 33.45109939575195
723, 685479041, -0.9417292475700378, -1.3802664279937744, 10.375536918640137, 55.2212028503418, 134.58273315429688, 24.883312225341797
724, 685495708, -0.7929813861846924, -1.8342560529708862, 9.586400985717773, 57.620357513427734, 144.7369384765625, 26.32076072692871
725, 685512375, -0.9999446868896484, -2.0187759399414062, 9.764711380004883, 40.0633544921875, 141.30967712402344, 28.54499053955078
726, 685529042, -1.4330227375030518, -1.8999980688095093, 9.537636756896973, 10.346203804016113, 140.09461975097656, 40.744300842285156
727, 685545709, -2.1552627086639404, -1.977031946182251, 10.22209644317627, 13.307382583618164, 147.50885009765625, 90.6270980834961
728, 685562376, -2.6488425731658936, 0.07924996316432953, 10.093395233154297, 11.119624137878418, 167.0387725830078, 79.11846160888672
729, 685579043, -3.223825216293335, -0.16871535778045654, 9.302919387817383, 37.23652648925781, 194.5818634033203, 57.855064392089844
730, 685595710, -2.878601551055908, -0.0353689007461071, 7.995398998260498, 4.161427021026611, 175.33721923828125, 5.4047770500183105
731, 685612377, -3.3821165561676025, -1.7165095806121826, 8.006675720214844, -12.135457992553711, 183.9680938720703, 3.432954788208008
732, 685629044, -3.1709799766540527, -1.8791698217391968, 5.728981971740723, -33.991512298583984, 183.31166076660156, 34.60062789916992
733, 685645711, -4.265959739685059, -0.71356201171875, 6.136264324188232, -30.400571823120117, 163.19378662109375, 66.16142272949219
734, 685662378, -5.473365306854248, 0.5071402192115784, 7.634464740753174, 0.3522616922855377, 167.81951904296875, 76.51127624511719
735, 685679045, -6.181510925292969, 0.004306592047214508, 8.653128623962402, 58.76881408691406, 215.36924743652344, 102.32791900634766
736, 685695712, -5.644591808319092, -0.060346171259880066, 7.778731822967529, 88.98322296142578, 257.9840087890625, 103.6524658203125
737, 685712379, -5.523263454437256, 0.062084391713142395, 5.692906379699707, 70.34555053710938, 288.61834716796875, 109.49661254882812
738, 685729046, -5.6421942710876465, 1.2742106914520264, 2.8721277713775635, 32.77861404418945, 293.1861877441406, 97.62967681884766
739, 685745713, -6.4720635414123535, 1.581705093383789, 2.369619369506836, 73.02062225341797, 270.9940185546875, 87.2557601928711
740, 685762380, -6.784567356109619, 1.3458375930786133, 2.2472031116485596, 23.846338272094727, 254.94041442871094, 68.51305389404297
741, 685779047, -7.121504783630371, 1.4225395917892456, 1.5205038785934448, 12.4769287109375, 243.09519958496094, 74.85226440429688
742, 685795714, -7.69152307510376, 2.2751073837280273, 1.4842047691345215, 28.270275115966797, 240.4053192138672, 80.61771392822266
743, 685812381, -7.473274230957031, 2.2803189754486084, 1.2980785369873047, 64.78298950195312, 254.8231658935547, 71.69233703613281
744, 685829048, -7.196641445159912, 2.1060631275177, 1.794281005859375, 53.848419189453125, 286.8781433105469, 75.44168090820312
745, 685845715, -6.625040531158447, 2.431278705596924, -1.3216749429702759, -62.51668167114258, 307.2773742675781, 64.66072845458984
746, 685862382, -6.6002349853515625, 2.9905614852905273, -4.433907508850098, -86.04359436035156, 282.00677490234375, 72.42028045654297
747, 685879049, -6.694851398468018, 4.38806676864624, -6.05963134765625, -49.534183502197266, 234.60263061523438, 72.0847396850586
748, 685895716, -6.971857070922852, 4.3419647216796875, -7.22799825668335, -0.03773210570216179, 173.65643310546875, 66.81031036376953
749, 685912383, -7.670553684234619, 5.197429656982422, -6.66615104675293, -16.19023323059082, 104.09709167480469, 46.281105041503906
750, 685929050, -7.974618911743164, 5.3566741943359375, -5.7214884757995605, 16.346525192260742, 53.44911193847656, 27.807300567626953
751, 685945717, -7.687297344207764, 4.747061252593994, -4.735775947570801, 24.653635025024414, 37.8657112121582, 10.606766700744629
752, 685962384, -7.579270362854004, 4.646703243255615, -5.376217842102051, 0.9701160192489624, 28.947298049926758, -5.970799922943115
753, 685979051, -7.778934001922607, 4.181077003479004, -5.33235502243042, -1.3574612140655518, 1.162247657775879, -15.12837028503418
754, 685995718, -8.123043060302734, 3.24889874458313, -3.616807460784912, -3.348428726196289, -12.221330642700195, -12.541797637939453
755, 686012385, -8.211738586425781, 3.2320172786712646, -3.0549521446228027, -25.1542911529541, -3.157066822052002, -6.571183681488037
756, 686029052, -8.155852317810059, 3.6943094730377197, -3.9707577228546143, -44.68367004394531, -8.089985847473145, -10.652568817138672
757, 686045719, -8.421095848083496, 3.7831318378448486, -3.927664279937744, -47.011680603027344, -23.606678009033203, -15.177706718444824
758, 686062386, -8.56906795501709, 3.7813329696655273, -3.322171926498413, -25.398216247558594, -33.90147399902344, -13.174942970275879
759, 686079053, -8.543510437011719, 3.916775703430176, -3.3848578929901123, -15.448678970336914, -33.48490905761719, -14.31287670135498
760, 686095720, -8.07628059387207, 3.744884967803955, -3.766477584838867, -8.68249225616455, -36.77715301513672, -20.255205154418945
761, 686112387, -7.579531669616699, 3.729736566543579, -4.562343120574951, -29.709455490112305, -51.377689361572266, -28.63524627685547
762, 686129054, -7.181293487548828, 4.104062557220459, -4.608352184295654, -63.985870361328125, -75.38361358642578, -40.01222610473633
763, 686145721, -7.823752403259277, 4.616323471069336, -4.621531009674072, -101.76210021972656, -106.46144104003906, -56.38859939575195
764, 686162388, -8.106338500976562, 4.486722469329834, -3.2435457706451416, -90.2913818359375, -140.10609436035156, -70.3238525390625
765, 686179055, -8.613127708435059, 4.151801586151123, -2.0623788833618164, -78.6961669921875, -151.28086853027344, -94.42887115478516
766, 686195722, -8.5390625, 3.9970269203186035, -1.3224601745605469, -44.782779693603516, -146.5102996826172, -129.11631774902344
767, 686212389, -8.020735740661621, 2.909379243850708, -1.060025930404663, -41.38871383666992, -135.5883026123047, -158.27049255371094
768, 686229056, -7.049266815185547, 1.4621931314468384, -2.084719181060791, -15.39876937866211, -136.03529357910156, -160.30848693847656
769, 686245723, -6.420868873596191, 0.3490891754627228, -1.8400180339813232, 1.9747562408447266, -150.248046875, -142.67897033691406
770, 686262390, -6.36005163192749, -0.13934117555618286, -1.321251630783081, -15.185271263122559, -168.95164489746094, -105.72075653076172
771, 686279057, -6.794591426849365, -0.04112813249230385, -0.24883301556110382, -14.573115348815918, -194.0634002685547, -72.449951171875
772, 686295724, -6.673861026763916, 0.24168255925178528, 1.1176645755767822, -2.9060282707214355, -198.1708984375, -60.90278244018555
773, 686312391, -5.958892345428467, 0.5160177946090698, 1.058746099472046, -8.970057487487793, -178.1656951904297, -74.66381072998047
774, 686329058, -5.404176712036133, 0.6721727252006531, 0.6900578737258911, -31.2405948638916, -171.5782012939453, -96.95069122314453
775, 686345725, -5.265316009521484, 0.23325170576572418, 0.43222862482070923, -1.0847524404525757, -212.31024169921875, -112.9525146484375
776, 686362392, -4.556494235992432, -0.17509114742279053, 2.459688663482666, 75.4731216430664, -271.4851989746094, -118.5594253540039
777, 686379059, -4.357640266418457, -0.8025619387626648, 5.779877662658691, 104.92704772949219, -288.2689208984375, -112.2639389038086
778, 686395726, -4.873281478881836, -1.5304814577102661, 8.3114595413208, 60.56449890136719, -291.08868408203125, -113.5085678100586
779, 686412393, -5.428589344024658, -1.533901572227478, 10.280319213867188, -5.218338489532471, -280.0466003417969, -114.60274505615234
780, 686429060, -5.974852085113525, -1.3149147033691406, 11.465767860412598, -16.66356086730957, -266.0929260253906, -124.61128234863281
781, 686445727, -5.441276550292969, -1.920629620552063, 12.487601280212402, 12.027931213378906, -228.68707275390625, -132.34527587890625
782, 686462394, -4.375537395477295, -2.7335398197174072, 11.690336227416992, 22.81992530822754, -172.26763916015625, -111.82361602783203
783, 686479061, -3.6782021522521973, -3.0682616233825684, 10.577474594116211, 46.57612991333008, -133.8851776123047, -74.45582580566406
784, 686495728, -3.5278303623199463, -3.0311927795410156, 10.572378158569336, 38.0357666015625, -119.54224395751953, -47.5844612121582
785, 686512395, -3.637070417404175, -2.370915174484253, 10.372824668884277, -7.897282600402832, -114.09484100341797, -42.195377349853516
786, 686529062, -4.066278457641602, -1.443155288696289, 10.461320877075195, -45.386878967285156, -117.94673919677734, -55.4371223449707
787, 686545729, -4.278666019439697, -1.1285114288330078, 10.380569458007812, -53.807769775390625, -127.51708221435547, -82.90889739990234
788, 686562396, -4.221825122833252, -2.08147931098938, 11.465750694274902, 11.232460975646973, -116.39837646484375, -86.43814849853516
789, 686579063, -3.6247825622558594, -3.0532586574554443, 11.974977493286133, 27.387136459350586, -95.0863037109375, -85.27008056640625
790, 686595730, -3.1244382858276367, -4.053010940551758, 11.894876480102539, 20.011199951171875, -61.3795280456543, -67.82489776611328
791, 686612397, -2.533440351486206, -4.350246906280518, 11.017271995544434, 6.494112014770508, -26.970340728759766, -34.38175964355469
792, 686629064, -2.0162270069122314, -3.9456005096435547, 9.916935920715332, -11.98897933959961, -5.229399681091309, -5.417422771453857
793, 686645731, -1.7488930225372314, -2.9716081619262695, 9.222268104553223, -52.140628814697266, -11.40934944152832, 12.75531005859375
794, 686662398, -2.4552767276763916, -1.963747262954712, 9.317201614379883, -50.4666862487793, -21.190603256225586, 16.137075424194336
795, 686679065, -2.87399959564209, -1.8683433532714844, 9.85416316986084, -11.835417747497559, -17.155838012695312, -2.15631103515625
796, 686695732, -2.9293646812438965, -2.5028979778289795, 9.966382026672363, -1.105329155921936, -1.5420514345169067, -9.241666793823242
797, 686712399, -2.6605262756347656, -2.9146437644958496, 9.690080642700195, 0.23493891954421997, 8.09326171875, 2.9774577617645264
798, 686729066, -2.7887773513793945, -2.5915753841400146, 9.384284019470215, -7.235727310180664, 15.870635032653809, 13.16594123840332
799, 686745733, -2.7615528106689453, -2.149815559387207, 8.971380233764648, 0.4435296952724457, 20.327146530151367, 14.990730285644531
800, 686762400, -2.613053321838379, -2.1503982543945312, 8.663300514221191, 8.754724502563477, 22.44929313659668, 12.693840026855469
801, 686779067, -2.4857733249664307, -2.25740909576416, 8.441987991333008, 5.7266340255737305, 20.098297119140625, 12.762060165405273
802, 686795734, -2.388821601867676, -2.536041736602783, 8.594559669494629, 5.112320423126221, 14.517903327941895, 9.373893737792969
803, 686812401, -2.433774471282959, -2.8939671516418457, 8.882204055786133, 0.9155458807945251, 10.586344718933105, 9.238283157348633
804, 686829068, -2.7692978382110596, -2.7144999504089355, 9.130850791931152, -4.927070617675781, 11.037379264831543, 16.145801544189453
805, 686845735, -2.9434216022491455, -2.3338871002197266, 9.38356876373291, 6.795469760894775, 19.14212989807129, 19.018163681030273
806, 686862402, -2.884732246398926, -2.319377899169922, 9.160980224609375, 22.05819320678711, 30.25527000427246, 18.689590454101562
807, 686879069, -2.7996866703033447, -2.5430052280426025, 9.061698913574219, 24.295547485351562, 35.77724838256836, 19.2721004486084
808, 686895736, -2.7246344089508057, -2.7284598350524902, 8.814800262451172, 10.869514465332031, 33.999000549316406, 22.5365047454834
809, 686912403, -2.8679683208465576, -2.882242202758789, 9.053112030029297, 5.251581192016602, 28.399381637573242, 21.342639923095703
810, 686929070, -3.107344150543213, -3.0368447303771973, 9.482763290405273, 3.125408172607422, 24.481796264648438, 22.00372886657715
811, 686945737, -3.229942798614502, -3.276587724685669, 10.413797378540039, 14.251708984375, 21.90565299987793, 25.48212242126465
812, 686962404, -3.141284704208374, -3.2026207447052, 10.763258934020996, -2.510113000869751, 41.275367736816406, 40.93733215332031
813, 686979071, -2.597093343734741, -2.4175398349761963, 9.767848014831543, -32.69252395629883, 118.75696563720703, 74.03884887695312
814, 686995738, -3.3856725692749023, -1.7957640886306763, 7.349088191986084, 49.932342529296875, 134.4853057861328, 88.32538604736328
815, 687012405, -3.629080057144165, -1.1135839223861694, 8.731711387634277, 71.43514251708984, 127.24955749511719, 91.73584747314453
816, 687029072, -4.1897101402282715, -0.5665793418884277, 7.967687129974365, 3.5620198249816895, 134.95236206054688, 74.73680877685547
817, 687045739, -4.628268241882324, -0.6189168691635132, 6.65966272354126, 2.069096088409424, 129.47525024414062, 58.64414978027344
818, 687062406, -5.051458835601807, -0.8994117975234985, 6.790110111236572, 27.3459415435791, 117.856201171875, 48.96759033203125
819, 687079073, -5.373544216156006, -1.0159790515899658, 7.3450775146484375, 29.81247901916504, 115.67526245117188, 39.65833282470703
820, 687095740, -5.396258354187012, -1.0616599321365356, 7.255657196044922, 22.100561141967773, 122.22726440429688, 35.23233413696289
821, 687112407, -5.373010635375977, -1.0537830591201782, 6.487032890319824, 28.91927146911621, 121.53731536865234, 48.977787017822266
822, 687129074, -5.9065937995910645, -0.7126787304878235, 6.1439595222473145, 10.981961250305176, 109.0634536743164, 64.64812469482422
823, 687145741, -6.644783973693848, -0.1462206244468689, 6.356292724609375, -2.0054330825805664, 98.97978210449219, 65.60050964355469
824, 687162408, -7.086016654968262, 0.3734757602214813, 6.452927589416504, 11.757068634033203, 95.50006866455078, 50.62750244140625
825, 687179075, -7.384125709533691, 0.27348074316978455, 6.594045639038086, 11.099998474121094, 94.5308609008789, 34.982994079589844
826, 687195742, -7.3163323402404785, 0.12929098308086395, 6.312929153442383, 26.10161018371582, 98.47816467285156, 29.615697860717773
827, 687212409, -7.1966552734375, -0.08475339412689209, 5.629423141479492, 66.80289459228516, 98.72624969482422, 34.450050354003906
828, 687229076, -7.125929355621338, -0.1782626211643219, 5.810508728027344, 96.8830795288086, 103.67121124267578, 40.35570526123047
829, 687245743, -7.099710941314697, 0.026224467903375626, 5.177293300628662, 67.36627197265625, 104.79132843017578, 44.44904327392578
830, 687262410, -7.3457560539245605, 0.763961672782898, 4.239170551300049, 18.865930557250977, 91.77428436279297, 36.88169860839844
831, 687279077, -7.956969738006592, 1.316362977027893, 3.8270516395568848, 3.3535990715026855, 67.30738067626953, 19.476327896118164
832, 687295744, -8.08549976348877, 1.5195894241333008, 4.1898345947265625, -0.3277047574520111, 51.480716705322266, 4.554070472717285
833, 687312411, -8.055102348327637, 1.084905982017517, 4.1068949699401855, 7.125487804412842, 45.81620788574219, -1.4783889055252075
834, 687329078, -7.863636016845703, 0.7539576888084412, 3.6863670349121094, 9.07301139831543, 42.367523193359375, -0.27483248710632324
835, 687345745, -7.873185157775879, 0.6040873527526855, 3.9212756156921387, 26.07547378540039, 39.518978118896484, 5.202710151672363
836, 687362412, -7.947794437408447, 0.8725322484970093, 3.596503257751465, 12.722698211669922, 35.03227615356445, 4.5456109046936035
837, 687379079, -8.050031661987305, 1.0459070205688477, 3.4707672595977783, 6.058340072631836, 25.523399353027344, -1.9038350582122803
838, 687395746, -8.117152214050293, 0.8493704199790955, 3.7432360649108887, 5.016609191894531, 22.938003540039062, -6.682532787322998
839, 687412413, -8.125444412231445, 0.7234776020050049, 3.455775499343872, 1.5003492832183838, 21.018699645996094, -3.376065969467163
840, 687429080, -8.242902755737305, 0.996274471282959, 3.6204793453216553, -2.6024582386016846, 18.654909133911133, 0.9036106467247009
841, 687445747, -8.238385200500488, 1.0374020338058472, 3.3279314041137695, -8.570880889892578, 18.615690231323242, -3.3258910179138184
842, 687462414, -8.159300804138184, 0.9637020826339722, 2.919433116912842, -11.607033729553223, 11.170201301574707, -6.728270053863525
843, 687479081, -7.9877190589904785, 0.729749321937561, 2.9489705562591553, -0.06892378628253937, -0.1487201601266861, -7.786941051483154
844, 687495748, -8.144359588623047, 0.781660258769989, 2.7975668907165527, -3.2018468379974365, -14.98297119140625, -3.7345917224884033
845, 687512415, -8.387519836425781, 1.111539363861084, 3.467663288116455, 17.02202606201172, -21.082874298095703, -9.488265037536621
846, 687529082, -8.587109565734863, 0.7159253358840942, 4.141282558441162, 44.3084831237793, -19.2657470703125, -13.02751350402832
847, 687545749, -8.341537475585938, 0.4716830253601074, 4.0695013999938965, 42.883880615234375, -10.631229400634766, -11.74211311340332
848, 687562416, -8.035469055175781, 0.2684389352798462, 3.363440990447998, 38.57882308959961, -15.850837707519531, -1.9363322257995605
849, 687579083, -8.207093238830566, 0.6765058040618896, 3.169036388397217, 59.35029983520508, -31.840768814086914, 6.153414726257324
850, 687595750, -8.46839427947998, 1.2659666538238525, 3.415065050125122, 107.2245864868164, -47.533321380615234, 3.4463045597076416
851, 687612417, -8.54867935180664, 1.6997528076171875, 4.254092216491699, 169.69973754882812, -58.720420837402344, -6.328824043273926
852, 687629084, -8.172884941101074, 1.4896817207336426, 4.367711544036865, 204.68348693847656, -66.1634521484375, -6.161500453948975
